order_id,line_no,product_id,unit_price,quantity,discount
113138,1,214,16.31,4,0.05
113138,2,168,1.72,4,0.0
113139,1,101,16.93,7,0.0
113139,2,246,8.23,7,0.0
113140,1,136,15.01,4,0.0
113140,2,93,15.9,6,0.1
113140,3,30,36.73,9,0.0
113141,1,235,5.2,6,0.0
113141,2,49,26.02,8,0.1
113142,1,85,88.36,2,0.1
113142,2,189,23.9,3,0.0
113142,3,244,16.79,9,0.0
113142,4,124,33.84,2,0.0
113143,1,9,35.87,1,0.05
113143,2,132,46.44,6,0.0
113143,3,91,45.6,7,0.0
113144,1,146,23.74,1,0.03
113144,2,31,16.73,8,0.0
113144,3,235,4.45,4,0.0
113145,1,9,34.37,2,0.1
113145,2,185,8.67,4,0.0
113145,3,246,7.19,7,0.15
113146,1,250,22.99,4,0.1
113146,2,85,72.91,6,0.15
113147,1,229,8.82,5,0.0
113147,2,191,25.69,4,0.0
113147,3,129,9.04,7,0.03
113147,4,196,8.59,4,0.05
113148,1,18,43.27,3,0.0
113148,2,242,14.19,3,0.05
113148,3,210,105.22,5,0.1
113148,4,32,25.72,2,0.15
113149,1,144,25.58,2,0.0
113149,2,242,14.9,4,0.05
113149,3,226,15.19,4,0.0
113150,1,13,32.52,2,0.15
113150,2,44,40.42,5,0.05
113150,3,235,4.48,5,0.0
113150,4,178,101.44,2,0.0
113150,5,121,33.63,3,0.05
113151,1,238,20.37,4,0.1
113151,2,71,2.67,5,0.0
113151,3,15,21.18,7,0.1
113151,4,59,53.28,7,0.05
113152,1,31,16.16,5,0.03
113152,2,92,8.4,3,0.1
113152,3,22,32.46,7,0.0
113152,4,14,11.04,4,0.0
113153,1,92,8.5,4,0.0
113153,2,82,13.84,1,0.05
113153,3,152,50.13,1,0.0
113153,4,123,21.68,15,0.0
113154,1,178,122.16,3,0.2
113154,2,217,25.05,4,0.03
113154,3,248,85.3,3,0.0
113155,1,136,16.83,7,0.0
113155,2,18,43.77,4,0.1
113155,3,71,2.51,9,0.0
113155,4,147,80.67,2,0.05
113156,1,175,16.41,5,0.0
113156,2,228,5.15,4,0.03
113156,3,87,4.19,6,0.15
113156,4,110,6.68,1,0.0
113157,1,168,1.52,5,0.0
113157,2,72,10.29,4,0.05
113158,1,235,5.38,6,0.0
113158,2,79,8.06,9,0.0
113159,1,177,98.69,7,0.0
113159,2,219,22.14,1,0.0
113159,3,223,23.73,7,0.05
113159,4,207,74.73,2,0.0
113159,5,224,4.07,6,0.05
113159,6,211,10.31,2,0.05
113160,1,228,4.86,5,0.0
113160,2,112,6.34,5,0.0
113160,3,235,4.88,5,0.03
113161,1,236,12.49,1,0.0
113162,1,141,39.31,7,0.05
113162,2,138,28.23,3,0.03
113162,3,189,24.58,3,0.0
113162,4,136,12.58,3,0.0
113162,5,219,26.23,6,0.0
113162,6,9,34.79,1,0.0
113163,1,110,6.35,5,0.0
113163,2,185,8.46,4,0.0
113163,3,104,6.35,4,0.1
113163,4,175,17.89,7,0.1
113163,5,177,99.38,5,0.05
113164,1,211,10.23,3,0.05
113164,2,101,20.04,3,0.0
113164,3,197,82.09,3,0.03
113164,4,191,28.48,2,0.03
113164,5,36,117.21,3,0.0
113165,1,25,43.06,6,0.0
113165,2,128,23.05,1,0.1
113165,3,244,15.87,6,0.0
113165,4,120,11.34,2,0.0
113165,5,211,11.37,5,0.0
113166,1,29,22.9,5,0.05
113166,2,161,21.4,6,0.0
113166,3,228,4.58,2,0.0
113166,4,82,13.7,7,0.1
113167,1,123,23.96,2,0.2
113167,2,55,16.59,1,0.1
113167,3,196,7.43,2,0.0
113167,4,40,13.27,1,0.0
113168,1,231,48.16,3,0.05
113168,2,78,15.87,3,0.0
113168,3,235,4.73,4,0.0
113169,1,136,15.4,7,0.0
113169,2,15,18.15,3,0.05
113170,1,44,45.24,1,0.0
113170,2,14,10.74,2,0.1
113171,1,173,11.11,4,0.15
113171,2,241,38.03,5,0.1
113171,3,185,8.1,7,0.2
113171,4,235,5.09,7,0.1
113171,5,1,7.69,3,0.0
113171,6,9,37.86,3,0.0
113172,1,239,22.47,5,0.0
113172,2,30,35.67,10,0.0
113173,1,18,44.61,2,0.0
113173,2,35,22.41,3,0.0
113173,3,92,8.51,4,0.03
113173,4,110,5.8,3,0.0
113174,1,82,12.67,3,0.0
113174,2,20,35.13,2,0.03
113174,3,46,18.49,6,0.0
113174,4,150,5.5,7,0.2
113175,1,82,12.58,4,0.0
113175,2,101,22.67,3,0.03
113176,1,229,8.44,3,0.05
113176,2,34,22.18,1,0.05
113177,1,61,14.61,5,0.0
113177,2,82,12.93,11,0.0
113177,3,234,30.49,2,0.0
113177,4,236,12.0,2,0.0
113177,5,168,1.73,3,0.1
113177,6,172,28.94,4,0.0
113177,7,127,32.96,1,0.1
113178,1,193,39.64,3,0.03
113178,2,247,9.48,4,0.0
113178,3,32,29.19,1,0.0
113178,4,27,20.44,9,0.0
113179,1,185,8.39,1,0.0
113179,2,30,36.46,5,0.0
113180,1,168,1.71,4,0.0
113180,2,118,18.84,2,0.0
113180,3,175,19.1,5,0.0
113180,4,171,22.26,2,0.0
113181,1,79,8.05,1,0.0
113181,2,82,13.91,5,0.03
113181,3,248,71.29,3,0.1
113182,1,235,4.54,6,0.0
113182,2,28,8.11,1,0.0
113182,3,146,24.26,7,0.15
113182,4,4,6.01,2,0.1
113182,5,18,47.21,9,0.1
113183,1,129,9.89,1,0.2
113183,2,202,25.85,4,0.0
113183,3,49,25.96,6,0.05
113183,4,3,27.84,5,0.1
113183,5,176,16.0,7,0.0
113183,6,100,10.16,2,0.05
113184,1,112,6.97,5,0.0
113184,2,82,13.83,2,0.15
113184,3,220,2.35,1,0.0
113184,4,105,18.44,2,0.15
113184,5,229,8.56,3,0.05
113185,1,72,9.01,3,0.05
113186,1,145,13.18,4,0.0
113186,2,167,7.64,4,0.0
113186,3,25,38.71,8,0.05
113186,4,214,15.66,8,0.0
113187,1,245,38.92,6,0.03
113187,2,19,17.15,3,0.05
113187,3,119,10.66,2,0.0
113187,4,188,65.1,2,0.0
113187,5,90,43.67,1,0.0
113188,1,104,5.23,3,0.15
113188,2,43,33.77,3,0.0
113188,3,211,10.2,8,0.0
113189,1,155,10.07,3,0.0
113189,2,28,8.35,5,0.0
113189,3,117,47.61,6,0.0
113189,4,185,9.2,5,0.05
113190,1,46,17.38,1,0.0
113190,2,104,5.98,4,0.0
113191,1,26,9.58,2,0.0
113191,2,211,11.38,2,0.15
113191,3,118,23.6,4,0.0
113191,4,122,19.62,1,0.05
113191,5,66,31.35,2,0.0
113191,6,24,4.55,5,0.05
113192,1,248,81.38,6,0.0
113192,2,150,5.04,6,0.0
113192,3,175,16.4,8,0.05
113192,4,141,41.22,3,0.0
113192,5,191,26.71,2,0.0
113193,1,206,35.15,3,0.0
113193,2,150,5.55,8,0.0
113193,3,178,123.59,4,0.0
113193,4,92,9.52,11,0.0
113194,1,165,47.02,5,0.05
113194,2,240,25.78,2,0.0
113195,1,244,16.94,4,0.03
113195,2,67,22.86,5,0.0
113195,3,18,44.5,4,0.05
113195,4,150,5.51,2,0.0
113196,1,235,5.0,1,0.0
113196,2,48,8.25,1,0.0
113197,1,178,132.53,3,0.0
113197,2,30,36.29,2,0.0
113197,3,225,3.06,1,0.0
113198,1,143,27.11,5,0.0
113198,2,176,14.1,3,0.1
113199,1,151,25.3,4,0.03
113199,2,14,10.12,5,0.05
113199,3,46,15.16,4,0.03
113199,4,79,9.02,4,0.05
113199,5,4,5.0,6,0.2
113200,1,229,11.27,5,0.1
113200,2,115,72.03,4,0.0
113200,3,28,8.89,4,0.0
113200,4,235,4.8,1,0.15
113200,5,155,9.29,3,0.15
113200,6,167,9.15,2,0.15
113201,1,33,20.96,5,0.1
113201,2,18,47.52,2,0.15
113201,3,9,34.13,1,0.0
113201,4,157,90.83,4,0.0
113202,1,4,6.42,2,0.05
113202,2,211,9.94,6,0.0
113202,3,220,2.29,3,0.1
113202,4,183,24.79,2,0.0
113203,1,82,14.04,10,0.03
113203,2,150,5.46,1,0.0
113203,3,41,16.33,2,0.05
113204,1,104,5.84,8,0.0
113204,2,125,20.26,2,0.0
113204,3,134,8.82,1,0.0
113204,4,149,21.86,6,0.0
113204,5,160,29.59,6,0.05
113204,6,148,13.02,3,0.0
113205,1,30,31.35,2,0.05
113205,2,214,14.16,2,0.1
113205,3,104,5.32,3,0.0
113205,4,150,4.63,2,0.1
113206,1,141,38.58,2,0.03
113206,2,123,22.64,5,0.0
113207,1,113,1.76,3,0.0
113208,1,219,18.38,3,0.0
113208,2,17,10.27,3,0.05
113209,1,237,38.89,2,0.0
113209,2,194,10.92,3,0.0
113209,3,50,15.45,4,0.1
113209,4,144,25.08,7,0.0
113210,1,30,29.2,7,0.03
113210,2,107,14.41,6,0.0
113210,3,247,9.86,3,0.1
113210,4,54,25.07,3,0.0
113211,1,231,48.65,1,0.0
113212,1,219,19.37,2,0.0
113212,2,153,57.37,2,0.05
113212,3,32,27.57,3,0.1
113212,4,154,34.43,7,0.05
113212,5,64,75.83,6,0.0
113213,1,183,28.34,2,0.05
113213,2,236,12.42,3,0.0
113214,1,191,27.37,2,0.0
113214,2,250,23.44,3,0.1
113214,3,82,14.79,3,0.0
113215,1,229,8.77,3,0.1
113215,2,151,28.05,2,0.05
113215,3,65,23.87,5,0.0
113216,1,67,24.47,3,0.0
113216,2,124,35.82,5,0.05
113216,3,185,8.42,6,0.1
113216,4,117,48.96,2,0.0
113216,5,123,21.08,2,0.0
113217,1,64,61.09,2,0.0
113217,2,159,6.27,6,0.0
113217,3,143,24.91,5,0.0
113217,4,242,12.66,1,0.0
113218,1,236,11.82,4,0.0
113218,2,150,5.39,2,0.05
113218,3,219,23.56,8,0.1
113218,4,244,16.6,2,0.05
113219,1,211,9.79,8,0.0
113219,2,131,8.32,9,0.0
113219,3,231,46.43,3,0.0
113219,4,151,25.84,2,0.0
113219,5,249,29.54,2,0.05
113219,6,193,33.91,5,0.0
113220,1,231,47.51,3,0.03
113220,2,202,24.69,2,0.0
113220,3,190,21.41,1,0.1
113220,4,168,1.85,3,0.0
113220,5,42,9.32,6,0.0
113221,1,35,21.01,8,0.0
113222,1,117,45.39,4,0.0
113222,2,42,8.97,5,0.0
113223,1,5,62.97,2,0.03
113223,2,187,33.1,7,0.03
113223,3,9,39.37,4,0.0
113223,4,112,6.91,4,0.0
113224,1,215,9.65,1,0.0
113224,2,157,72.74,2,0.1
113224,3,169,3.51,10,0.0
113225,1,22,37.95,3,0.0
113225,2,123,22.5,1,0.05
113225,3,185,8.84,3,0.1
113225,4,21,2.5,4,0.15
113226,1,218,15.23,3,0.0
113226,2,102,14.44,2,0.1
113226,3,25,45.87,1,0.1
113226,4,185,6.78,6,0.0
113227,1,235,5.1,5,0.0
113228,1,155,9.76,2,0.0
113228,2,181,25.08,2,0.0
113229,1,22,33.94,3,0.1
113230,1,216,31.2,6,0.03
113230,2,25,40.17,5,0.0
113230,3,30,36.95,2,0.0
113230,4,235,3.96,5,0.05
113230,5,231,41.69,8,0.05
113231,1,113,1.86,8,0.05
113231,2,185,7.84,6,0.1
113232,1,114,9.79,3,0.0
113232,2,83,34.83,10,0.1
113232,3,175,16.48,5,0.0
113233,1,128,24.9,4,0.0
113233,2,100,10.8,3,0.05
113233,3,194,13.11,2,0.0
113233,4,64,72.39,6,0.1
113234,1,64,71.48,6,0.1
113234,2,149,22.63,2,0.0
113234,3,137,26.87,4,0.0
113234,4,221,131.38,4,0.15
113235,1,17,12.88,2,0.0
113235,2,242,14.3,3,0.0
113235,3,235,4.71,1,0.0
113235,4,120,10.43,3,0.15
113235,5,42,7.53,5,0.0
113235,6,193,36.49,6,0.0
113235,7,41,16.7,2,0.0
113236,1,219,20.39,5,0.05
113236,2,55,15.32,3,0.15
113236,3,240,25.98,11,0.1
113236,4,211,10.1,6,0.0
113237,1,145,14.82,3,0.0
113237,2,153,48.14,1,0.2
113237,3,236,11.16,2,0.0
113237,4,34,23.54,8,0.1
113237,5,70,18.5,2,0.0
113238,1,28,8.61,3,0.0
113239,1,190,18.72,4,0.0
113239,2,67,22.21,5,0.03
113239,3,30,29.18,2,0.1
113239,4,124,40.09,3,0.0
113239,5,185,7.58,5,0.0
113240,1,37,38.95,3,0.2
113240,2,228,4.62,4,0.0
113240,3,134,8.32,3,0.0
113240,4,236,11.61,8,0.1
113240,5,39,25.93,7,0.0
113240,6,129,9.42,6,0.0
113241,1,237,40.64,4,0.0
113241,2,178,123.8,4,0.0
113241,3,157,89.86,3,0.15
113241,4,4,6.96,6,0.05
113242,1,185,8.4,6,0.05
113242,2,123,20.06,7,0.0
113243,1,197,74.4,2,0.0
113243,2,65,20.26,5,0.0
113243,3,60,11.89,3,0.0
113243,4,112,7.42,5,0.0
113243,5,12,6.06,3,0.0
113243,6,18,44.25,4,0.0
113244,1,211,9.97,2,0.0
113244,2,52,13.15,2,0.1
113244,3,219,24.57,4,0.0
113244,4,217,20.68,1,0.05
113244,5,210,97.73,2,0.0
113244,6,143,23.6,3,0.1
113244,7,236,12.13,2,0.0
113244,8,146,21.23,3,0.0
113245,1,17,11.81,6,0.0
113245,2,217,20.0,7,0.0
113245,3,148,11.87,3,0.0
113245,4,23,69.01,5,0.15
113245,5,112,7.38,3,0.05
113246,1,59,49.62,5,0.0
113246,2,49,28.25,6,0.15
113246,3,119,9.89,5,0.1
113247,1,211,9.81,1,0.0
113247,2,64,74.43,4,0.0
113247,3,146,19.21,6,0.0
113247,4,113,1.81,5,0.05
113247,5,23,66.81,4,0.0
113248,1,168,1.74,5,0.05
113249,1,41,16.82,2,0.0
113250,1,53,8.96,3,0.0
113250,2,8,23.84,10,0.03
113250,3,123,20.18,1,0.0
113250,4,51,14.46,9,0.05
113251,1,113,1.78,9,0.1
113251,2,49,28.7,2,0.0
113251,3,136,12.38,6,0.0
113252,1,2,19.35,2,0.0
113252,2,15,21.83,1,0.0
113253,1,235,4.11,3,0.0
113253,2,18,41.13,1,0.15
113253,3,220,2.06,5,0.0
113253,4,193,30.51,5,0.0
113253,5,123,24.61,1,0.1
113254,1,178,136.43,5,0.0
113254,2,148,12.61,6,0.0
113254,3,67,23.73,5,0.0
113254,4,150,5.18,6,0.0
113254,5,4,6.62,4,0.03
113254,6,98,11.28,7,0.0
113255,1,242,14.08,2,0.15
113256,1,19,20.42,3,0.0
113256,2,175,13.3,2,0.0
113257,1,211,11.0,2,0.0
113257,2,185,8.57,4,0.0
113257,3,120,11.82,3,0.1
113257,4,51,17.29,1,0.0
113258,1,120,11.67,7,0.0
113259,1,211,11.31,3,0.0
113259,2,250,21.64,2,0.0
113259,3,101,21.34,2,0.0
113260,1,36,103.85,5,0.15
113260,2,136,14.58,4,0.1
113260,3,51,13.52,4,0.0
113261,1,123,22.28,4,0.1
113262,1,75,17.23,5,0.0
113262,2,202,23.2,5,0.0
113262,3,209,26.2,4,0.03
113263,1,218,15.83,2,0.03
113263,2,100,11.09,4,0.0
113263,3,142,10.73,3,0.0
113264,1,55,14.3,6,0.0
113264,2,112,6.54,6,0.0
113265,1,150,5.79,4,0.0
113265,2,243,26.49,2,0.0
113266,1,51,14.84,9,0.0
113266,2,219,21.52,3,0.0
113266,3,124,37.3,5,0.0
113266,4,196,8.63,7,0.1
113267,1,235,4.65,2,0.0
113267,2,175,15.26,6,0.0
113268,1,75,13.74,7,0.0
113268,2,168,1.74,5,0.0
113268,3,138,32.0,3,0.05
113269,1,148,8.28,5,0.0
113269,2,18,45.57,6,0.0
113269,3,219,22.07,5,0.0
113269,4,227,19.66,4,0.0
113270,1,85,75.67,2,0.0
113271,1,152,49.87,4,0.0
113271,2,231,38.87,5,0.0
113271,3,119,11.24,6,0.0
113271,4,209,30.81,2,0.15
113271,5,117,43.13,6,0.0
113271,6,55,13.3,4,0.1
113271,7,183,27.96,2,0.0
113272,1,104,5.18,5,0.0
113272,2,150,5.1,3,0.0
113273,1,105,19.62,1,0.05
113273,2,248,61.3,4,0.15
113273,3,37,42.0,1,0.1
113273,4,160,32.82,1,0.03
113273,5,175,16.37,2,0.0
113273,6,206,30.94,6,0.0
113274,1,18,48.7,7,0.03
113274,2,4,6.04,4,0.0
113274,3,112,7.03,3,0.05
113275,1,240,27.92,6,0.15
113275,2,74,53.02,3,0.03
113275,3,92,8.84,2,0.1
113276,1,93,16.78,2,0.0
113276,2,36,119.1,4,0.0
113276,3,190,22.51,3,0.0
113276,4,136,15.11,4,0.0
113277,1,236,10.59,1,0.15
113277,2,69,14.91,5,0.05
113277,3,185,8.42,9,0.0
113277,4,123,21.7,3,0.15
113278,1,189,24.15,9,0.2
113278,2,14,10.83,2,0.1
113279,1,123,24.79,6,0.15
113279,2,157,81.44,8,0.05
113279,3,161,23.2,7,0.03
113279,4,30,41.42,6,0.1
113279,5,114,10.95,6,0.1
113280,1,30,36.41,3,0.03
113280,2,108,29.2,1,0.03
113280,3,152,47.88,7,0.03
113281,1,226,15.45,6,0.1
113281,2,136,13.75,2,0.0
113281,3,82,13.37,4,0.05
113282,1,231,49.3,5,0.05
113282,2,26,9.0,4,0.0
113282,3,211,10.59,6,0.1
113282,4,236,9.98,2,0.0
113283,1,123,23.06,6,0.05
113283,2,196,7.99,1,0.0
113283,3,17,12.83,2,0.15
113284,1,171,23.82,6,0.05
113284,2,175,16.69,1,0.0
113284,3,178,122.8,8,0.0
113285,1,231,38.54,2,0.0
113285,2,48,7.41,1,0.0
113285,3,209,28.24,4,0.1
113285,4,152,48.94,3,0.03
113286,1,150,5.5,1,0.05
113286,2,209,25.36,9,0.0
113287,1,82,11.39,3,0.0
113287,2,211,10.86,1,0.15
113287,3,176,16.13,6,0.0
113287,4,219,21.55,3,0.0
113287,5,246,8.0,1,0.05
113288,1,219,23.95,7,0.05
113288,2,150,5.95,5,0.03
113289,1,110,5.48,4,0.05
113289,2,164,54.76,5,0.05
113290,1,157,99.12,5,0.0
113290,2,185,7.92,4,0.1
113291,1,214,14.68,6,0.03
113291,2,64,70.42,3,0.0
113292,1,111,8.14,2,0.0
113292,2,210,93.53,4,0.0
113292,3,214,14.38,2,0.05
113292,4,185,9.1,6,0.0
113292,5,155,10.72,3,0.0
113293,1,235,4.68,5,0.1
113293,2,4,6.2,10,0.05
113293,3,226,13.79,7,0.15
113294,1,155,8.38,2,0.0
113294,2,114,7.99,7,0.05
113294,3,25,43.65,3,0.1
113294,4,192,16.25,7,0.15
113295,1,219,20.15,2,0.0
113295,2,247,9.93,1,0.0
113295,3,92,8.76,8,0.0
113296,1,100,9.83,2,0.0
113296,2,25,44.96,1,0.0
113296,3,52,15.37,3,0.0
113296,4,113,1.89,3,0.0
113297,1,91,44.38,1,0.05
113297,2,30,37.32,19,0.0
113297,3,4,6.31,9,0.0
113297,4,203,19.74,6,0.15
113298,1,72,7.63,1,0.1
113298,2,104,4.64,8,0.0
113298,3,242,13.38,12,0.0
113298,4,82,13.26,2,0.0
113298,5,172,32.23,2,0.1
113298,6,30,34.29,8,0.1
113299,1,235,4.75,11,0.05
113299,2,44,40.16,2,0.0
113299,3,17,11.6,5,0.0
113300,1,113,1.83,4,0.1
113300,2,33,19.89,3,0.1
113300,3,143,28.93,1,0.05
113301,1,47,78.19,1,0.15
113301,2,157,91.26,3,0.03
113301,3,181,30.72,2,0.1
113301,4,171,24.07,1,0.1
113301,5,136,12.88,2,0.0
113302,1,33,18.01,4,0.05
113302,2,113,2.09,2,0.0
113302,3,94,22.01,3,0.0
113303,1,168,1.74,12,0.1
113303,2,44,40.72,1,0.0
113304,1,15,19.44,3,0.0
113304,2,168,1.72,10,0.0
113304,3,118,20.68,5,0.0
113304,4,191,27.08,1,0.03
113304,5,209,27.23,6,0.0
113304,6,112,7.8,3,0.0
113305,1,82,13.25,4,0.0
113305,2,244,13.81,1,0.0
113306,1,103,34.26,5,0.0
113306,2,235,5.38,1,0.0
113306,3,19,21.49,2,0.0
113306,4,106,15.81,3,0.03
113306,5,5,58.01,5,0.0
113306,6,65,19.64,9,0.0
113307,1,194,14.06,3,0.03
113307,2,178,111.23,3,0.1
113307,3,75,16.63,5,0.03
113307,4,28,8.35,3,0.0
113308,1,68,35.65,4,0.05
113308,2,30,32.06,6,0.0
113308,3,205,53.14,2,0.1
113308,4,22,32.65,1,0.0
113308,5,231,43.37,2,0.03
113308,6,174,29.62,4,0.0
113309,1,49,31.78,2,0.0
113309,2,185,9.19,3,0.0
113310,1,46,19.11,9,0.0
113310,2,82,12.81,4,0.0
113311,1,123,22.16,2,0.0
113311,2,176,13.23,6,0.0
113311,3,143,29.15,2,0.0
113311,4,56,22.14,2,0.0
113312,1,146,21.23,4,0.0
113313,1,236,11.2,7,0.0
113313,2,30,31.83,1,0.05
113313,3,231,42.26,2,0.05
113313,4,14,11.14,3,0.15
113313,5,87,4.7,2,0.0
113314,1,5,59.65,2,0.2
113314,2,151,22.45,8,0.0
113314,3,139,22.44,5,0.0
113315,1,46,18.42,7,0.1
113315,2,157,89.58,1,0.0
113315,3,14,9.37,8,0.0
113315,4,115,60.81,5,0.15
113315,5,110,5.61,1,0.1
113316,1,110,5.44,5,0.1
113316,2,127,37.33,5,0.0
113316,3,102,14.07,6,0.0
113317,1,124,35.89,1,0.0
113317,2,18,41.85,3,0.05
113317,3,47,72.24,6,0.0
113318,1,100,10.03,2,0.0
113318,2,193,37.03,4,0.0
113318,3,197,77.18,7,0.0
113319,1,134,7.02,4,0.0
113319,2,193,35.07,4,0.05
113320,1,11,26.46,3,0.03
113320,2,14,10.52,2,0.0
113320,3,248,68.35,2,0.05
113320,4,150,4.53,1,0.0
113321,1,119,11.26,2,0.1
113322,1,219,24.06,2,0.15
113322,2,220,1.86,3,0.0
113322,3,69,14.05,7,0.1
113323,1,142,10.32,6,0.0
113323,2,4,7.22,3,0.0
113323,3,183,26.02,1,0.0
113323,4,18,48.18,2,0.03
113323,5,26,11.46,4,0.0
113324,1,152,46.81,10,0.0
113324,2,52,14.17,3,0.1
113324,3,193,30.71,6,0.1
113325,1,107,13.72,5,0.0
113325,2,218,16.32,5,0.0
113326,1,17,12.79,7,0.15
113326,2,219,21.13,5,0.1
113326,3,211,10.54,7,0.15
113326,4,185,8.07,3,0.0
113326,5,125,20.12,2,0.03
113327,1,36,108.4,8,0.0
113327,2,78,13.81,3,0.0
113327,3,104,5.56,5,0.03
113327,4,209,24.12,6,0.0
113328,1,123,24.81,5,0.0
113328,2,133,87.14,5,0.0
113329,1,219,19.86,2,0.0
113329,2,61,14.67,11,0.05
113329,3,247,9.24,3,0.1
113329,4,236,11.45,2,0.0
113330,1,183,25.84,4,0.2
113330,2,148,12.04,5,0.0
113330,3,112,7.42,7,0.15
113330,4,117,45.05,11,0.15
113331,1,114,10.69,7,0.0
113331,2,179,53.66,2,0.2
113331,3,18,40.09,4,0.1
113331,4,25,42.62,2,0.03
113331,5,235,5.11,3,0.15
113332,1,247,10.08,8,0.1
113332,2,157,79.19,5,0.0
113332,3,220,2.37,2,0.1
113333,1,18,43.77,9,0.15
113333,2,31,19.63,3,0.03
113333,3,176,14.46,1,0.0
113334,1,207,64.51,10,0.0
113334,2,118,22.93,3,0.0
113335,1,212,26.97,2,0.0
113335,2,121,27.59,3,0.15
113335,3,214,13.32,2,0.0
113336,1,125,19.16,2,0.0
113336,2,248,66.84,1,0.0
113336,3,219,20.68,3,0.0
113337,1,17,12.53,6,0.0
113338,1,219,21.92,6,0.1
113338,2,49,27.99,4,0.05
113338,3,28,6.73,4,0.15
113338,4,127,29.7,4,0.1
113338,5,222,27.91,1,0.0
113338,6,247,11.46,1,0.0
113338,7,114,10.65,3,0.0
113338,8,18,54.35,6,0.0
113339,1,85,80.45,4,0.0
113339,2,140,72.16,9,0.0
113339,3,240,22.4,4,0.05
113340,1,117,41.98,2,0.15
113340,2,177,86.16,5,0.0
113341,1,193,35.87,2,0.0
113341,2,4,6.8,5,0.0
113341,3,35,20.0,3,0.0
113341,4,157,94.05,4,0.0
113341,5,214,15.39,3,0.0
113341,6,26,9.06,2,0.1
113341,7,239,21.75,3,0.0
113342,1,124,39.04,2,0.05
113342,2,202,24.44,1,0.0
113343,1,114,10.85,5,0.1
113343,2,92,8.32,3,0.0
113344,1,119,12.37,4,0.0
113344,2,203,22.06,5,0.05
113344,3,168,1.91,4,0.0
113344,4,185,7.75,1,0.1
113344,5,217,18.23,3,0.03
113345,1,64,65.35,3,0.0
113345,2,121,29.41,1,0.0
113345,3,84,12.57,5,0.03
113345,4,138,30.0,14,0.1
113345,5,220,2.34,5,0.0
113346,1,229,8.4,3,0.0
113346,2,235,4.33,4,0.1
113346,3,185,8.78,3,0.05
113346,4,48,9.2,8,0.0
113346,5,64,70.95,3,0.0
113347,1,86,29.2,4,0.0
113347,2,29,22.65,2,0.0
113347,3,236,11.76,3,0.05
113347,4,209,28.31,4,0.0
113347,5,89,10.58,3,0.0
113348,1,112,6.79,5,0.1
113348,2,180,48.44,1,0.0
113348,3,29,25.18,6,0.0
113349,1,25,43.34,8,0.03
113349,2,173,12.37,3,0.0
113349,3,121,30.5,13,0.15
113349,4,211,11.77,2,0.0
113349,5,175,15.93,7,0.0
113349,6,82,13.86,5,0.1
113349,7,185,8.19,2,0.05
113350,1,27,20.12,6,0.0
113350,2,182,14.34,13,0.1
113351,1,177,103.3,3,0.2
113351,2,95,30.28,2,0.0
113351,3,208,21.58,4,0.0
113352,1,47,78.18,6,0.0
113352,2,175,14.81,5,0.0
113352,3,112,7.13,3,0.0
113352,4,168,1.91,3,0.03
113352,5,217,22.35,7,0.0
113353,1,229,8.04,2,0.05
113353,2,224,4.3,3,0.1
113353,3,185,9.11,1,0.05
113353,4,45,55.55,4,0.15
113353,5,240,22.28,4,0.0
113354,1,8,25.31,11,0.0
113354,2,51,14.66,4,0.03
113355,1,125,21.87,7,0.0
113355,2,191,27.04,8,0.03
113356,1,168,1.71,1,0.05
113357,1,123,19.03,3,0.0
113358,1,236,12.56,2,0.05
113358,2,110,6.36,6,0.0
113358,3,211,10.22,7,0.0
113358,4,100,9.98,2,0.1
113358,5,201,58.46,2,0.05
113359,1,229,7.92,8,0.0
113360,1,175,15.88,10,0.0
113360,2,104,5.61,7,0.05
113360,3,153,52.54,5,0.0
113361,1,141,37.82,5,0.03
113361,2,191,26.68,2,0.15
113361,3,5,63.85,3,0.15
113361,4,33,18.92,2,0.0
113361,5,148,12.31,9,0.0
113362,1,225,3.12,5,0.15
113362,2,153,45.71,1,0.0
113362,3,49,28.16,1,0.15
113362,4,30,36.9,6,0.0
113362,5,217,22.89,1,0.0
113363,1,174,35.43,1,0.15
113363,2,141,40.81,6,0.03
113363,3,229,8.8,9,0.0
113363,4,175,12.7,2,0.05
113363,5,144,24.29,7,0.05
113363,6,188,68.68,7,0.0
113364,1,189,21.77,5,0.0
113364,2,18,43.36,6,0.0
113365,1,2,19.97,3,0.0
113366,1,18,36.05,2,0.0
113366,2,245,43.95,3,0.0
113367,1,248,56.5,7,0.0
113367,2,46,16.8,3,0.0
113367,3,218,14.55,1,0.0
113367,4,191,23.81,9,0.05
113368,1,109,4.48,3,0.05
113368,2,175,16.77,4,0.0
113368,3,209,27.35,2,0.0
113368,4,187,32.61,6,0.1
113368,5,32,27.03,6,0.15
113369,1,82,12.17,3,0.0
113369,2,115,77.28,1,0.0
113369,3,13,33.74,10,0.03
113370,1,248,77.03,5,0.15
113370,2,113,1.78,2,0.0
113370,3,250,20.57,5,0.1
113371,1,117,50.72,1,0.0
113371,2,203,24.07,8,0.0
113371,3,6,26.6,2,0.0
113371,4,155,9.24,4,0.1
113371,5,59,43.11,7,0.0
113372,1,102,13.15,10,0.03
113372,2,235,4.79,11,0.0
113372,3,240,26.46,2,0.0
113373,1,249,32.39,6,0.1
113374,1,117,41.81,3,0.0
113374,2,76,13.02,1,0.1
