order_id,line_no,customer_id,company_name,order_date,order_month,country,city,customer_type,product_id,product_name,category_id,category_name,quantity,unit_price,discount,line_value,shipping_cost
119685,2,309,Royal Partners 00309,2024-12-21,2024-12,Italy,Turin,distributor,42,Premium Cereal 042,8,Grains,10,9.39,0.0,93.9,9.4
119685,3,309,Royal Partners 00309,2024-12-21,2024-12,Italy,Turin,distributor,159,Family Popcorn 159,11,Snacks,1,6.14,0.0,6.14,9.4
119685,4,309,Royal Partners 00309,2024-12-21,2024-12,Italy,Turin,distributor,221,Golden Tuna 221,3,Seafood,6,106.44,0.0,638.64,9.4
119686,1,1231,Global Distribution 01231,2024-12-21,2024-12,Poland,Warsaw,retail,138,Traditional Lasagna 138,15,Prepared Meals,5,34.72,0.1,156.24,8.5
119686,2,1231,Global Distribution 01231,2024-12-21,2024-12,Poland,Warsaw,retail,41,Salted Vinegar 041,14,Condiments,3,16.11,0.15,41.08,8.5
119686,3,1231,Global Distribution 01231,2024-12-21,2024-12,Poland,Warsaw,retail,42,Premium Cereal 042,8,Grains,3,8.34,0.0,25.02,8.5
119687,1,1089,Global Restaurant 01089,2024-12-21,2024-12,Sweden,Malmo,retail,48,Natural Caramel 048,6,Confections,2,8.23,0.0,16.46,13.96
119687,2,1089,Global Restaurant 01089,2024-12-21,2024-12,Sweden,Malmo,retail,3,Classic Basil 003,9,Spices,3,27.19,0.05,77.49,13.96
119688,1,641,Alfa Wholesale 00641,2024-12-21,2024-12,United Kingdom,Liverpool,horeca,150,Local Crackers 150,11,Snacks,4,4.53,0.0,18.12,8.24
119688,2,641,Alfa Wholesale 00641,2024-12-21,2024-12,United Kingdom,Liverpool,horeca,191,Imported Yogurt 191,2,Dairy,2,25.47,0.0,50.94,8.24
119688,3,641,Alfa Wholesale 00641,2024-12-21,2024-12,United Kingdom,Liverpool,horeca,84,Organic Carrot 084,7,Produce,2,13.35,0.1,24.03,8.24
119689,1,1838,Delta Partners 01838,2024-12-21,2024-12,United Kingdom,Liverpool,distributor,115,Salted Soup 115,15,Prepared Meals,2,59.08,0.1,106.34,10.1
119689,2,1838,Delta Partners 01838,2024-12-21,2024-12,United Kingdom,Liverpool,distributor,30,Family Herring 030,3,Seafood,4,31.56,0.0,126.24,10.1
119689,3,1838,Delta Partners 01838,2024-12-21,2024-12,United Kingdom,Liverpool,distributor,244,Classic Apple 244,7,Produce,2,14.21,0.15,24.16,10.1
119690,1,827,Global Gourmet 00827,2024-12-21,2024-12,Spain,Bilbao,wholesale,150,Local Crackers 150,11,Snacks,3,5.04,0.0,15.12,6.32
119690,2,827,Global Gourmet 00827,2024-12-21,2024-12,Spain,Bilbao,wholesale,236,Craft Apple 236,7,Produce,17,11.55,0.0,196.35,6.32
119691,1,2840,Urban Group 02840,2024-12-21,2024-12,Spain,Madrid,online,40,Premium Carrot 040,7,Produce,6,15.04,0.0,90.24,7.36
119692,1,1708,Beta Stores 01708,2024-12-21,2024-12,Germany,Frankfurt,distributor,30,Family Herring 030,3,Seafood,4,31.83,0.05,120.95,23.49
119692,2,1708,Beta Stores 01708,2024-12-21,2024-12,Germany,Frankfurt,distributor,37,Craft Bacon 037,4,Meat,7,44.04,0.1,277.45,23.49
119692,3,1708,Beta Stores 01708,2024-12-21,2024-12,Germany,Frankfurt,distributor,114,Salted Bread 114,5,Bakery,2,11.02,0.05,20.94,23.49
119693,1,171,Alfa Foods 00171,2024-12-21,2024-12,Italy,Florence,horeca,178,Salted Tuna 178,3,Seafood,5,113.75,0.0,568.75,53.7
119693,2,171,Alfa Foods 00171,2024-12-21,2024-12,Italy,Florence,horeca,196,Traditional Dumplings 196,10,Frozen Foods,5,8.48,0.0,42.4,53.7
119693,3,171,Alfa Foods 00171,2024-12-21,2024-12,Italy,Florence,horeca,109,Family Soap 109,12,Household,8,3.72,0.1,26.78,53.7
119693,4,171,Alfa Foods 00171,2024-12-21,2024-12,Italy,Florence,horeca,211,Premium Carrot 211,7,Produce,11,10.85,0.05,113.38,53.7
119693,5,171,Alfa Foods 00171,2024-12-21,2024-12,Italy,Florence,horeca,175,Sweet Bags 175,12,Household,11,17.49,0.0,192.39,53.7
119694,1,2766,Fresh Market 02766,2024-12-21,2024-12,Spain,Barcelona,retail,178,Salted Tuna 178,3,Seafood,2,121.64,0.1,218.95,9.47
119695,1,2412,Global Distribution 02412,2024-12-21,2024-12,Canada,Calgary,wholesale,233,Imported Vegetables 233,10,Frozen Foods,4,46.78,0.0,187.12,18.3
119695,2,2412,Global Distribution 02412,2024-12-21,2024-12,Canada,Calgary,wholesale,229,Craft Green Tea 229,13,Coffee & Tea,9,8.09,0.1,65.53,18.3
119696,1,2470,East Gourmet 02470,2024-12-21,2024-12,United Kingdom,Leeds,online,59,Classic Bags 059,12,Household,3,42.48,0.15,108.32,12.1
119696,2,2470,East Gourmet 02470,2024-12-21,2024-12,United Kingdom,Leeds,online,114,Salted Bread 114,5,Bakery,8,8.12,0.0,64.96,12.1
119696,3,2470,East Gourmet 02470,2024-12-21,2024-12,United Kingdom,Leeds,online,22,Organic Tuna 022,3,Seafood,6,33.14,0.03,192.87,12.1
119696,4,2470,East Gourmet 02470,2024-12-21,2024-12,United Kingdom,Leeds,online,150,Local Crackers 150,11,Snacks,1,5.11,0.0,5.11,12.1
119697,1,1839,Nova Foods 01839,2024-12-21,2024-12,France,Marseille,wholesale,27,Traditional Bread 027,5,Bakery,2,20.76,0.0,41.52,5.28
119697,2,1839,Nova Foods 01839,2024-12-21,2024-12,France,Marseille,wholesale,229,Craft Green Tea 229,13,Coffee & Tea,2,7.9,0.1,14.22,5.28
119697,3,1839,Nova Foods 01839,2024-12-21,2024-12,France,Marseille,wholesale,190,Imported Potato 190,7,Produce,4,19.65,0.05,74.67,5.28
119698,1,2904,Amber Trading 02904,2024-12-21,2024-12,Austria,Graz,wholesale,123,Imported Ketchup 123,14,Condiments,4,20.5,0.05,77.9,22.57
119698,2,2904,Amber Trading 02904,2024-12-21,2024-12,Austria,Graz,wholesale,87,Craft Carrot 087,7,Produce,5,4.28,0.05,20.33,22.57
119698,3,2904,Amber Trading 02904,2024-12-21,2024-12,Austria,Graz,wholesale,146,Fresh Yogurt 146,2,Dairy,4,22.79,0.0,91.16,22.57
119698,4,2904,Amber Trading 02904,2024-12-21,2024-12,Austria,Graz,wholesale,18,Fresh Black Tea 018,13,Coffee & Tea,6,41.87,0.05,238.66,22.57
119699,1,1273,Central Group 01273,2024-12-22,2024-12,Sweden,Malmo,horeca,49,Dried Pasta 049,8,Grains,5,27.5,0.03,133.38,10.29
119699,2,1273,Central Group 01273,2024-12-22,2024-12,Sweden,Malmo,horeca,211,Premium Carrot 211,7,Produce,10,10.58,0.0,105.8,10.29
119699,3,1273,Central Group 01273,2024-12-22,2024-12,Sweden,Malmo,horeca,89,Dried Green Tea 089,13,Coffee & Tea,2,13.4,0.05,25.46,10.29
119699,4,1273,Central Group 01273,2024-12-22,2024-12,Sweden,Malmo,horeca,60,Organic Milk 060,2,Dairy,4,13.39,0.0,53.56,10.29
119700,1,500,Delta Wholesale 00500,2024-12-22,2024-12,Poland,Lodz,horeca,28,Golden Soap 028,12,Household,4,8.36,0.03,32.44,22.28
119700,2,500,Delta Wholesale 00500,2024-12-22,2024-12,Poland,Lodz,horeca,41,Salted Vinegar 041,14,Condiments,1,16.08,0.05,15.28,22.28
119701,1,2205,Baltic Deli 02205,2024-12-22,2024-12,Spain,Madrid,wholesale,70,Premium Chocolate 070,6,Confections,1,18.02,0.0,18.02,29.13
119701,2,2205,Baltic Deli 02205,2024-12-22,2024-12,Spain,Madrid,wholesale,18,Fresh Black Tea 018,13,Coffee & Tea,7,46.08,0.0,322.56,29.13
119701,3,2205,Baltic Deli 02205,2024-12-22,2024-12,Spain,Madrid,wholesale,112,Organic Rice 112,8,Grains,6,7.18,0.0,43.08,29.13
119701,4,2205,Baltic Deli 02205,2024-12-22,2024-12,Spain,Madrid,wholesale,71,Sweet Croissant 071,5,Bakery,3,2.4,0.05,6.84,29.13
119702,1,416,Fresh Group 00416,2024-12-22,2024-12,United Kingdom,Bristol,horeca,178,Salted Tuna 178,3,Seafood,4,124.23,0.1,447.23,6.15
119702,2,416,Fresh Group 00416,2024-12-22,2024-12,United Kingdom,Bristol,horeca,79,Golden Candy 079,6,Confections,4,7.95,0.0,31.8,6.15
119702,3,416,Fresh Group 00416,2024-12-22,2024-12,United Kingdom,Bristol,horeca,15,Premium Paprika 015,9,Spices,2,16.58,0.05,31.5,6.15
119702,4,416,Fresh Group 00416,2024-12-22,2024-12,United Kingdom,Bristol,horeca,48,Natural Caramel 048,6,Confections,4,8.44,0.0,33.76,6.15
119702,5,416,Fresh Group 00416,2024-12-22,2024-12,United Kingdom,Bristol,horeca,57,Craft Bags 057,12,Household,5,11.13,0.03,53.98,6.15
119703,1,998,Euro Stores 00998,2024-12-22,2024-12,Germany,Cologne,wholesale,79,Golden Candy 079,6,Confections,9,7.42,0.03,64.78,13.28
119704,1,2938,Fresh Restaurant 02938,2024-12-22,2024-12,Canada,Montreal,wholesale,67,Local Cereal 067,8,Grains,3,19.54,0.05,55.69,19.12
119704,2,2938,Fresh Restaurant 02938,2024-12-22,2024-12,Canada,Montreal,wholesale,9,Premium Pasta 009,8,Grains,3,34.27,0.0,102.81,19.12
119704,3,2938,Fresh Restaurant 02938,2024-12-22,2024-12,Canada,Montreal,wholesale,241,Family Towels 241,12,Household,5,35.12,0.0,175.6,19.12
119705,1,14,Delta Kitchen 00014,2024-12-22,2024-12,USA,Boston,online,112,Organic Rice 112,8,Grains,4,6.68,0.0,26.72,13.64
119705,2,14,Delta Kitchen 00014,2024-12-22,2024-12,USA,Boston,online,123,Imported Ketchup 123,14,Condiments,4,22.11,0.0,88.44,13.64
119705,3,14,Delta Kitchen 00014,2024-12-22,2024-12,USA,Boston,online,237,Dried Chicken 237,4,Meat,3,43.57,0.0,130.71,13.64
119705,4,14,Delta Kitchen 00014,2024-12-22,2024-12,USA,Boston,online,44,Local Dumplings 044,10,Frozen Foods,5,42.27,0.05,200.78,13.64
119706,1,756,Alfa Market 00756,2024-12-22,2024-12,Poland,Krakow,horeca,30,Family Herring 030,3,Seafood,7,32.23,0.03,218.84,13.74
119706,2,756,Alfa Market 00756,2024-12-22,2024-12,Poland,Krakow,horeca,181,Local Croissant 181,5,Bakery,7,27.71,0.15,164.87,13.74
119706,3,756,Alfa Market 00756,2024-12-22,2024-12,Poland,Krakow,horeca,229,Craft Green Tea 229,13,Coffee & Tea,5,8.7,0.0,43.5,13.74
119706,4,756,Alfa Market 00756,2024-12-22,2024-12,Poland,Krakow,horeca,25,Imported Biscuit 025,6,Confections,4,42.94,0.03,166.61,13.74
119706,5,756,Alfa Market 00756,2024-12-22,2024-12,Poland,Krakow,horeca,238,Local Carrot 238,7,Produce,4,23.86,0.03,92.58,13.74
119707,1,1860,Global Deli 01860,2024-12-22,2024-12,Germany,Frankfurt,horeca,192,Golden Dessert 192,10,Frozen Foods,2,17.06,0.2,27.3,8.57
119707,2,1860,Global Deli 01860,2024-12-22,2024-12,Germany,Frankfurt,horeca,173,Sweet Chips 173,11,Snacks,3,11.73,0.0,35.19,8.57
119708,1,720,West Stores 00720,2024-12-22,2024-12,Netherlands,Eindhoven,distributor,44,Local Dumplings 044,10,Frozen Foods,3,44.33,0.15,113.04,8.42
119708,2,720,West Stores 00720,2024-12-22,2024-12,Netherlands,Eindhoven,distributor,148,Local Napkins 148,12,Household,3,10.92,0.1,29.48,8.42
119709,1,1875,Beta Stores 01875,2024-12-22,2024-12,Poland,Warsaw,wholesale,178,Salted Tuna 178,3,Seafood,1,121.69,0.0,121.69,13.07
119709,2,1875,Beta Stores 01875,2024-12-22,2024-12,Poland,Warsaw,wholesale,14,Craft Vegetables 014,10,Frozen Foods,6,8.74,0.05,49.82,13.07
119710,1,2094,West Supplies 02094,2024-12-22,2024-12,Netherlands,Eindhoven,horeca,48,Natural Caramel 048,6,Confections,6,8.32,0.0,49.92,30.57
119710,2,2094,West Supplies 02094,2024-12-22,2024-12,Netherlands,Eindhoven,horeca,199,Sweet Bacon 199,4,Meat,7,100.69,0.0,704.83,30.57
119710,3,2094,West Supplies 02094,2024-12-22,2024-12,Netherlands,Eindhoven,horeca,236,Craft Apple 236,7,Produce,4,12.99,0.05,49.36,30.57
119711,1,2312,Blue Stores 02312,2024-12-22,2024-12,Austria,Vienna,retail,172,Smoked Napkins 172,12,Household,2,33.12,0.2,52.99,24.59
119711,2,2312,Blue Stores 02312,2024-12-22,2024-12,Austria,Vienna,retail,82,Salted Onion 082,7,Produce,2,14.74,0.03,28.6,24.59
119711,3,2312,Blue Stores 02312,2024-12-22,2024-12,Austria,Vienna,retail,86,Organic Pretzels 086,11,Snacks,1,27.17,0.0,27.17,24.59
119711,4,2312,Blue Stores 02312,2024-12-22,2024-12,Austria,Vienna,retail,11,Imported Pretzels 011,11,Snacks,7,27.07,0.0,189.49,24.59
119711,5,2312,Blue Stores 02312,2024-12-22,2024-12,Austria,Vienna,retail,14,Craft Vegetables 014,10,Frozen Foods,6,10.2,0.15,52.02,24.59
119712,1,2029,Green Restaurant 02029,2024-12-22,2024-12,USA,Denver,retail,190,Imported Potato 190,7,Produce,10,18.86,0.03,182.94,13.25
119713,1,648,Nova Trading 00648,2024-12-22,2024-12,France,Marseille,online,176,Natural Cleaner 176,12,Household,6,12.37,0.0,74.22,7.48
119713,2,648,Nova Trading 00648,2024-12-22,2024-12,France,Marseille,online,31,Fresh Potato 031,7,Produce,1,15.14,0.0,15.14,7.48
119713,3,648,Nova Trading 00648,2024-12-22,2024-12,France,Marseille,online,123,Imported Ketchup 123,14,Condiments,6,24.85,0.0,149.1,7.48
119714,1,2286,Gamma Foods 02286,2024-12-22,2024-12,Canada,Toronto,wholesale,134,Organic Yogurt 134,2,Dairy,4,6.58,0.0,26.32,11.99
119715,1,1052,Silver Supplies 01052,2024-12-22,2024-12,Canada,Ottawa,retail,173,Sweet Chips 173,11,Snacks,4,12.14,0.1,43.7,12.22
119715,2,1052,Silver Supplies 01052,2024-12-22,2024-12,Canada,Ottawa,retail,6,Organic Stew 006,15,Prepared Meals,9,25.98,0.1,210.44,12.22
119716,1,1369,East Foods 01369,2024-12-22,2024-12,USA,Seattle,horeca,94,Premium Candy 094,6,Confections,1,24.69,0.0,24.69,46.05
119716,2,1369,East Foods 01369,2024-12-22,2024-12,USA,Seattle,horeca,178,Salted Tuna 178,3,Seafood,5,107.73,0.0,538.65,46.05
119716,3,1369,East Foods 01369,2024-12-22,2024-12,USA,Seattle,horeca,235,Classic Nuts 235,11,Snacks,2,5.12,0.05,9.73,46.05
119716,4,1369,East Foods 01369,2024-12-22,2024-12,USA,Seattle,horeca,219,Natural Butter 219,2,Dairy,7,20.08,0.0,140.56,46.05
119717,1,2272,Royal Distribution 02272,2024-12-22,2024-12,Austria,Salzburg,retail,9,Premium Pasta 009,8,Grains,3,24.36,0.05,69.43,10.5
119717,2,2272,Royal Distribution 02272,2024-12-22,2024-12,Austria,Salzburg,retail,175,Sweet Bags 175,12,Household,11,15.14,0.0,166.54,10.5
119717,3,2272,Royal Distribution 02272,2024-12-22,2024-12,Austria,Salzburg,retail,50,Traditional Juice 050,1,Beverages,2,15.0,0.15,25.5,10.5
119717,4,2272,Royal Distribution 02272,2024-12-22,2024-12,Austria,Salzburg,retail,4,Salted Cereal 004,8,Grains,4,6.37,0.2,20.38,10.5
119717,5,2272,Royal Distribution 02272,2024-12-22,2024-12,Austria,Salzburg,retail,90,Sweet Oregano 090,9,Spices,3,40.35,0.05,115.0,10.5
119718,1,2668,Euro Restaurant 02668,2024-12-22,2024-12,Austria,Graz,horeca,4,Salted Cereal 004,8,Grains,5,7.83,0.0,39.15,32.63
119718,2,2668,Euro Restaurant 02668,2024-12-22,2024-12,Austria,Graz,horeca,14,Craft Vegetables 014,10,Frozen Foods,4,10.44,0.0,41.76,32.63
119718,3,2668,Euro Restaurant 02668,2024-12-22,2024-12,Austria,Graz,horeca,18,Fresh Black Tea 018,13,Coffee & Tea,4,41.96,0.05,159.45,32.63
119719,1,2717,Euro Deli 02717,2024-12-22,2024-12,Spain,Madrid,wholesale,175,Sweet Bags 175,12,Household,3,14.74,0.05,42.01,30.53
119719,2,2717,Euro Deli 02717,2024-12-22,2024-12,Spain,Madrid,wholesale,235,Classic Nuts 235,11,Snacks,4,5.21,0.1,18.76,30.53
119719,3,2717,Euro Deli 02717,2024-12-22,2024-12,Spain,Madrid,wholesale,18,Fresh Black Tea 018,13,Coffee & Tea,4,36.99,0.1,133.16,30.53
119719,4,2717,Euro Deli 02717,2024-12-22,2024-12,Spain,Madrid,wholesale,50,Traditional Juice 050,1,Beverages,3,15.45,0.0,46.35,30.53
119719,5,2717,Euro Deli 02717,2024-12-22,2024-12,Spain,Madrid,wholesale,92,Salted Cream 092,2,Dairy,4,7.83,0.0,31.32,30.53
119719,6,2717,Euro Deli 02717,2024-12-22,2024-12,Spain,Madrid,wholesale,49,Dried Pasta 049,8,Grains,7,29.01,0.0,203.07,30.53
119720,1,1862,West Wholesale 01862,2024-12-22,2024-12,Czech Republic,Ostrava,online,247,Local Croissant 247,5,Bakery,5,8.48,0.0,42.4,8.66
119720,2,1862,West Wholesale 01862,2024-12-22,2024-12,Czech Republic,Ostrava,online,178,Salted Tuna 178,3,Seafood,4,116.73,0.0,466.92,8.66
119720,3,1862,West Wholesale 01862,2024-12-22,2024-12,Czech Republic,Ostrava,online,37,Craft Bacon 037,4,Meat,3,41.07,0.1,110.89,8.66
119721,1,1896,Nova Foods 01896,2024-12-22,2024-12,USA,Denver,horeca,191,Imported Yogurt 191,2,Dairy,1,28.97,0.0,28.97,13.68
119721,2,1896,Nova Foods 01896,2024-12-22,2024-12,USA,Denver,horeca,134,Organic Yogurt 134,2,Dairy,5,8.02,0.05,38.09,13.68
119721,3,1896,Nova Foods 01896,2024-12-22,2024-12,USA,Denver,horeca,62,Natural Butter 062,2,Dairy,2,6.92,0.0,13.84,13.68
119722,1,2286,Gamma Foods 02286,2024-12-22,2024-12,Canada,Toronto,wholesale,104,Dried Pizza 104,10,Frozen Foods,1,6.27,0.0,6.27,4.57
119722,2,2286,Gamma Foods 02286,2024-12-22,2024-12,Canada,Toronto,wholesale,5,Natural Espresso 005,13,Coffee & Tea,5,62.97,0.1,283.36,4.57
119722,3,2286,Gamma Foods 02286,2024-12-22,2024-12,Canada,Toronto,wholesale,4,Salted Cereal 004,8,Grains,5,5.86,0.0,29.3,4.57
119723,1,2436,Fresh Stores 02436,2024-12-22,2024-12,Austria,Salzburg,wholesale,47,Smoked Cleaner 047,12,Household,2,72.53,0.0,145.06,23.05
119723,2,2436,Fresh Stores 02436,2024-12-22,2024-12,Austria,Salzburg,wholesale,114,Salted Bread 114,5,Bakery,7,9.79,0.0,68.53,23.05
119724,1,1918,Urban Trading 01918,2024-12-22,2024-12,USA,New York,retail,184,Traditional Salmon 184,3,Seafood,4,13.85,0.0,55.4,35.16
119724,2,1918,Urban Trading 01918,2024-12-22,2024-12,USA,New York,retail,248,Imported Chicken 248,4,Meat,5,71.19,0.0,355.95,35.16
119724,3,1918,Urban Trading 01918,2024-12-22,2024-12,USA,New York,retail,236,Craft Apple 236,7,Produce,3,10.96,0.0,32.88,35.16
119724,4,1918,Urban Trading 01918,2024-12-22,2024-12,USA,New York,retail,152,Dried Herring 152,3,Seafood,3,47.86,0.03,139.27,35.16
119724,5,1918,Urban Trading 01918,2024-12-22,2024-12,USA,New York,retail,157,Family Salmon 157,3,Seafood,2,76.36,0.0,152.72,35.16
119724,6,1918,Urban Trading 01918,2024-12-22,2024-12,USA,New York,retail,37,Craft Bacon 037,4,Meat,6,39.6,0.0,237.6,35.16
119725,1,1445,Delta Distribution 01445,2024-12-22,2024-12,France,Toulouse,wholesale,248,Imported Chicken 248,4,Meat,2,74.61,0.0,149.22,14.09
119725,2,1445,Delta Distribution 01445,2024-12-22,2024-12,France,Toulouse,wholesale,236,Craft Apple 236,7,Produce,1,12.08,0.1,10.87,14.09
119725,3,1445,Delta Distribution 01445,2024-12-22,2024-12,France,Toulouse,wholesale,242,Golden Milk 242,2,Dairy,3,15.73,0.05,44.83,14.09
119726,1,1405,Royal Gourmet 01405,2024-12-22,2024-12,Germany,Berlin,horeca,34,Traditional Coffee 034,1,Beverages,4,21.41,0.0,85.64,22.78
119727,1,516,Amber Partners 00516,2024-12-23,2024-12,USA,Chicago,online,217,Traditional Flour 217,8,Grains,1,21.97,0.0,21.97,9.75
119727,2,516,Amber Partners 00516,2024-12-23,2024-12,USA,Chicago,online,207,Dried Tuna 207,3,Seafood,4,76.27,0.1,274.57,9.75
119727,3,516,Amber Partners 00516,2024-12-23,2024-12,USA,Chicago,online,40,Premium Carrot 040,7,Produce,4,18.75,0.15,63.75,9.75
119727,4,516,Amber Partners 00516,2024-12-23,2024-12,USA,Chicago,online,218,Organic Popcorn 218,11,Snacks,4,16.5,0.05,62.7,9.75
119728,1,771,Baltic Gourmet 00771,2024-12-23,2024-12,USA,Boston,horeca,247,Local Croissant 247,5,Bakery,1,10.05,0.1,9.05,8.92
119728,2,771,Baltic Gourmet 00771,2024-12-23,2024-12,USA,Boston,horeca,157,Family Salmon 157,3,Seafood,4,84.64,0.0,338.56,8.92
119729,1,2693,Fresh Stores 02693,2024-12-23,2024-12,Germany,Frankfurt,wholesale,231,Dried Cocoa 231,13,Coffee & Tea,4,44.94,0.15,152.8,10.0
119729,2,2693,Fresh Stores 02693,2024-12-23,2024-12,Germany,Frankfurt,wholesale,8,Craft Salmon 008,3,Seafood,4,20.93,0.05,79.53,10.0
119729,3,2693,Fresh Stores 02693,2024-12-23,2024-12,Germany,Frankfurt,wholesale,167,Natural Chocolate 167,6,Confections,3,9.46,0.0,28.38,10.0
119730,1,2961,Fresh Kitchen 02961,2024-12-23,2024-12,Italy,Rome,wholesale,248,Imported Chicken 248,4,Meat,3,81.63,0.0,244.89,21.43
119730,2,2961,Fresh Kitchen 02961,2024-12-23,2024-12,Italy,Rome,wholesale,28,Golden Soap 028,12,Household,4,7.3,0.1,26.28,21.43
119730,3,2961,Fresh Kitchen 02961,2024-12-23,2024-12,Italy,Rome,wholesale,4,Salted Cereal 004,8,Grains,3,6.28,0.0,18.84,21.43
119730,4,2961,Fresh Kitchen 02961,2024-12-23,2024-12,Italy,Rome,wholesale,176,Natural Cleaner 176,12,Household,3,15.2,0.0,45.6,21.43
119731,1,2828,Amber Kitchen 02828,2024-12-23,2024-12,United Kingdom,Bristol,wholesale,191,Imported Yogurt 191,2,Dairy,6,25.42,0.05,144.89,12.45
119731,2,2828,Amber Kitchen 02828,2024-12-23,2024-12,United Kingdom,Bristol,wholesale,30,Family Herring 030,3,Seafood,13,33.86,0.0,440.18,12.45
119731,3,2828,Amber Kitchen 02828,2024-12-23,2024-12,United Kingdom,Bristol,wholesale,182,Premium Dessert 182,10,Frozen Foods,8,12.85,0.05,97.66,12.45
119731,4,2828,Amber Kitchen 02828,2024-12-23,2024-12,United Kingdom,Bristol,wholesale,211,Premium Carrot 211,7,Produce,7,11.7,0.0,81.9,12.45
119732,1,1279,Prime Kitchen 01279,2024-12-23,2024-12,United Kingdom,Liverpool,horeca,77,Classic Green Tea 077,13,Coffee & Tea,2,30.31,0.0,60.62,9.25
119732,2,1279,Prime Kitchen 01279,2024-12-23,2024-12,United Kingdom,Liverpool,horeca,105,Craft Juice 105,1,Beverages,4,18.83,0.2,60.26,9.25
119732,3,1279,Prime Kitchen 01279,2024-12-23,2024-12,United Kingdom,Liverpool,horeca,136,Fresh Lemonade 136,1,Beverages,4,15.39,0.0,61.56,9.25
119732,4,1279,Prime Kitchen 01279,2024-12-23,2024-12,United Kingdom,Liverpool,horeca,247,Local Croissant 247,5,Bakery,2,9.43,0.0,18.86,9.25
119732,5,1279,Prime Kitchen 01279,2024-12-23,2024-12,United Kingdom,Liverpool,horeca,189,Dried Carrot 189,7,Produce,1,23.6,0.0,23.6,9.25
119732,6,1279,Prime Kitchen 01279,2024-12-23,2024-12,United Kingdom,Liverpool,horeca,182,Premium Dessert 182,10,Frozen Foods,3,12.76,0.0,38.28,9.25
119733,1,1705,Blue Foods 01705,2024-12-23,2024-12,Italy,Naples,horeca,84,Organic Carrot 084,7,Produce,5,14.25,0.0,71.25,7.45
119733,2,1705,Blue Foods 01705,2024-12-23,2024-12,Italy,Naples,horeca,175,Sweet Bags 175,12,Household,5,14.81,0.0,74.05,7.45
119734,1,1401,Global Restaurant 01401,2024-12-23,2024-12,France,Paris,distributor,227,Dried Popcorn 227,11,Snacks,7,18.52,0.03,125.75,16.58
119734,2,1401,Global Restaurant 01401,2024-12-23,2024-12,France,Paris,distributor,49,Dried Pasta 049,8,Grains,7,25.42,0.15,151.25,16.58
119734,3,1401,Global Restaurant 01401,2024-12-23,2024-12,France,Paris,distributor,98,Traditional Chips 098,11,Snacks,8,8.93,0.0,71.44,16.58
119734,4,1401,Global Restaurant 01401,2024-12-23,2024-12,France,Paris,distributor,22,Organic Tuna 022,3,Seafood,4,29.68,0.0,118.72,16.58
119735,1,984,Gamma Wholesale 00984,2024-12-23,2024-12,France,Lyon,retail,34,Traditional Coffee 034,1,Beverages,6,23.21,0.0,139.26,39.47
119735,2,984,Gamma Wholesale 00984,2024-12-23,2024-12,France,Lyon,retail,100,Fresh Lemonade 100,1,Beverages,3,10.94,0.05,31.18,39.47
119735,3,984,Gamma Wholesale 00984,2024-12-23,2024-12,France,Lyon,retail,36,Traditional Shrimp 036,3,Seafood,5,92.53,0.0,462.65,39.47
119735,4,984,Gamma Wholesale 00984,2024-12-23,2024-12,France,Lyon,retail,92,Salted Cream 092,2,Dairy,4,6.99,0.15,23.77,39.47
119736,1,2758,Fresh Cafe 02758,2024-12-23,2024-12,Netherlands,Rotterdam,retail,182,Premium Dessert 182,10,Frozen Foods,4,14.31,0.0,57.24,17.34
119736,2,2758,Fresh Cafe 02758,2024-12-23,2024-12,Netherlands,Rotterdam,retail,113,Natural Onion 113,7,Produce,8,1.77,0.0,14.16,17.34
119736,3,2758,Fresh Cafe 02758,2024-12-23,2024-12,Netherlands,Rotterdam,retail,188,Craft Salad 188,15,Prepared Meals,2,58.0,0.05,110.2,17.34
119737,1,2031,Baltic Stores 02031,2024-12-23,2024-12,Spain,Madrid,distributor,124,Sweet Ketchup 124,14,Condiments,1,35.98,0.1,32.38,20.99
119737,2,2031,Baltic Stores 02031,2024-12-23,2024-12,Spain,Madrid,distributor,82,Salted Onion 082,7,Produce,6,13.34,0.05,76.04,20.99
119737,3,2031,Baltic Stores 02031,2024-12-23,2024-12,Spain,Madrid,distributor,239,Fresh Vegetables 239,10,Frozen Foods,6,23.32,0.05,132.92,20.99
119737,4,2031,Baltic Stores 02031,2024-12-23,2024-12,Spain,Madrid,distributor,9,Premium Pasta 009,8,Grains,2,37.63,0.05,71.5,20.99
119737,5,2031,Baltic Stores 02031,2024-12-23,2024-12,Spain,Madrid,distributor,65,Salted Paprika 065,9,Spices,6,22.3,0.0,133.8,20.99
119737,6,2031,Baltic Stores 02031,2024-12-23,2024-12,Spain,Madrid,distributor,145,Smoked Salad 145,15,Prepared Meals,2,15.0,0.0,30.0,20.99
119738,1,2474,Prime Cafe 02474,2024-12-23,2024-12,Netherlands,Rotterdam,wholesale,2,Classic Curry 002,15,Prepared Meals,6,24.46,0.1,132.08,8.23
119738,2,2474,Prime Cafe 02474,2024-12-23,2024-12,Netherlands,Rotterdam,wholesale,9,Premium Pasta 009,8,Grains,2,33.58,0.1,60.44,8.23
119739,1,2993,Royal Foods 02993,2024-12-23,2024-12,USA,Austin,distributor,76,Traditional Salad 076,15,Prepared Meals,2,11.91,0.0,23.82,13.93
